date,name,departure_time,price,cruise,starting,ending
2024-09-16,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-16,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-16,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-16,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-16,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-17,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-17,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-17,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-17,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-17,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-17,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-17,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-17,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-17,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-17,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
2024-09-17,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-17,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Karachi,Quetta
2024-09-17,New Prince Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-17,EK Movers 44 Seater,9:30 AM,2793.4294871794873,44 Seater,Karachi,Quetta
2024-09-17,EK Movers 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-17,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-17,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-17,Ariana Daewoo Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-17,Arbaz Khan Movers Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-17,EK Movers 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-17,Al Naseeb Daewoo Business Class,9:30 AM,2793.4294871794873,Business Class,Karachi,Quetta
2024-09-17,Al Naseeb Daewoo Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-17,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-17,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-17,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Karachi,Quetta
2024-09-17,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-17,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-17,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-17,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-17,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-17,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-18,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-18,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-18,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-18,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-18,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-18,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-18,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-18,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-18,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-18,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
2024-09-18,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-18,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Karachi,Quetta
2024-09-18,New Prince Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-18,EK Movers 44 Seater,9:30 AM,2793.4294871794873,44 Seater,Karachi,Quetta
2024-09-18,EK Movers 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-18,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-18,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-18,Ariana Daewoo Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-18,Arbaz Khan Movers Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-18,EK Movers 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-18,Al Naseeb Daewoo Business Class,9:30 AM,2793.4294871794873,Business Class,Karachi,Quetta
2024-09-18,Al Naseeb Daewoo Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-18,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-18,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-18,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Karachi,Quetta
2024-09-18,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-18,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-18,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-18,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-18,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-18,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-19,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-19,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-19,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-19,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-19,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-19,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-19,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-19,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-19,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-19,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
2024-09-19,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-19,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Karachi,Quetta
2024-09-19,New Prince Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-19,EK Movers 44 Seater,9:30 AM,2793.4294871794873,44 Seater,Karachi,Quetta
2024-09-19,EK Movers 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-19,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-19,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-19,Ariana Daewoo Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-19,Arbaz Khan Movers Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-19,EK Movers 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-19,Al Naseeb Daewoo Business Class,9:30 AM,2793.4294871794873,Business Class,Karachi,Quetta
2024-09-19,Al Naseeb Daewoo Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-19,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-19,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-19,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Karachi,Quetta
2024-09-19,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-19,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-19,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-19,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-19,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-19,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-15,AK Movers 44 Luxury,9:30 AM,2500.0,44 Luxury,Karachi,Quetta
2024-09-15,AK Movers 27 Luxury,9:30 AM,3500.0,27 Luxury,Karachi,Quetta
2024-09-15,Al Qudraat Movers Luxury 36 Seater,9:30 AM,3500.0,Luxury 36 Seater,Karachi,Quetta
2024-09-15,Karachi Express Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-15,Al Qudraat Movers Sleeper 33 Seater,9:30 AM,5500.0,Sleeper 33 Seater,Karachi,Quetta
2024-09-15,Karachi Express Business,9:30 AM,2793.4294871794873,Business,Karachi,Quetta
2024-09-15,Karachi Express Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-15,Al Moqadar Transport Luxury,9:30 AM,3900.0,Luxury,Karachi,Quetta
2024-09-15,Al Qudraat Movers Business 27 Seater,9:30 AM,4495.0,Business 27 Seater,Karachi,Quetta
2024-09-15,Al Moqadar Transport Sleeper,9:30 AM,5000.0,Sleeper,Karachi,Quetta
2024-09-15,Super Abaseen Daewoo 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-15,Super Abaseen Daewoo 24 Seater,9:30 AM,2793.4294871794873,24 Seater,Karachi,Quetta
2024-09-15,New Prince Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-15,EK Movers 44 Seater,9:30 AM,2793.4294871794873,44 Seater,Karachi,Quetta
2024-09-15,EK Movers 36 Seater,9:30 AM,2793.4294871794873,36 Seater,Karachi,Quetta
2024-09-15,Super Abaseen Daewoo 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-15,Abdali Movers Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-15,Ariana Daewoo Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-15,Arbaz Khan Movers Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-15,EK Movers 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-15,Al Naseeb Daewoo Business Class,9:30 AM,2793.4294871794873,Business Class,Karachi,Quetta
2024-09-15,Al Naseeb Daewoo Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-15,Al Imdad Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-15,Al Daulat Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-15,Al Imdad Service Business Class 28 Seater,9:30 AM,2793.4294871794873,Business Class 28 Seater,Karachi,Quetta
2024-09-15,New Shandaar 32 Seater,9:30 AM,2793.4294871794873,32 Seater,Karachi,Quetta
2024-09-15,Abdali Movers Sleeper Service Luxury,9:30 AM,2793.4294871794873,Luxury,Karachi,Quetta
2024-09-15,New Shandaar 32 Seater Bullet,9:30 AM,2793.4294871794873,32 Seater Bullet,Karachi,Quetta
2024-09-15,New Shandaar 26 Seater,9:30 AM,2793.4294871794873,26 Seater,Karachi,Quetta
2024-09-15,EK Movers 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Karachi,Quetta
2024-09-15,Al Habib Sleeper Service Sleeper,9:30 AM,2793.4294871794873,Sleeper,Karachi,Quetta
2024-09-12,Skyways Executive Class,9:30 AM,2793.4294871794873,Executive Class,Lahore,Quetta
2024-09-12,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-12,Super Mekhtar Luxury,9:30 AM,4000.0,Luxury,Lahore,Quetta
2024-09-12,Super Mekhtar Sleeper,9:30 AM,6600.0,Sleeper,Lahore,Quetta
2024-09-12,Al-Asif Movers Business Class,9:30 AM,2793.4294871794873,Business Class,Lahore,Quetta
2024-09-12,Super Mekhtar 21 Seater,9:30 AM,5500.0,21 Seater,Lahore,Quetta
2024-09-13,Skyways Executive Class,9:30 AM,2793.4294871794873,Executive Class,Lahore,Quetta
2024-09-13,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-13,Super Mekhtar Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-13,Al-Asif Movers Business Class,9:30 AM,2793.4294871794873,Business Class,Lahore,Quetta
2024-09-13,Super Mekhtar Sleeper,9:30 AM,2793.4294871794873,Sleeper,Lahore,Quetta
2024-09-13,Super Mekhtar 21 Seater,9:30 AM,2793.4294871794873,21 Seater,Lahore,Quetta
2024-09-14,Skyways Executive Class,9:30 AM,2793.4294871794873,Executive Class,Lahore,Quetta
2024-09-14,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-14,Super Mekhtar Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-14,Al-Asif Movers Business Class,9:30 AM,2793.4294871794873,Business Class,Lahore,Quetta
2024-09-14,Super Mekhtar Sleeper,9:30 AM,2793.4294871794873,Sleeper,Lahore,Quetta
2024-09-14,Super Mekhtar 21 Seater,9:30 AM,2793.4294871794873,21 Seater,Lahore,Quetta
2024-09-17,Skyways Executive Class,9:30 AM,2793.4294871794873,Executive Class,Lahore,Quetta
2024-09-17,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-17,Super Mekhtar Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-17,Al-Asif Movers Business Class,9:30 AM,2793.4294871794873,Business Class,Lahore,Quetta
2024-09-17,Super Mekhtar Sleeper,9:30 AM,2793.4294871794873,Sleeper,Lahore,Quetta
2024-09-17,Super Mekhtar 21 Seater,9:30 AM,2793.4294871794873,21 Seater,Lahore,Quetta
2024-09-18,Skyways Executive Class,9:30 AM,2793.4294871794873,Executive Class,Lahore,Quetta
2024-09-18,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-18,Super Mekhtar Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-18,Al-Asif Movers Business Class,9:30 AM,2793.4294871794873,Business Class,Lahore,Quetta
2024-09-18,Super Mekhtar Sleeper,9:30 AM,2793.4294871794873,Sleeper,Lahore,Quetta
2024-09-18,Super Mekhtar 21 Seater,9:30 AM,2793.4294871794873,21 Seater,Lahore,Quetta
2024-09-19,Skyways Executive Class,9:30 AM,2793.4294871794873,Executive Class,Lahore,Quetta
2024-09-19,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-19,Super Mekhtar Luxury,9:30 AM,2793.4294871794873,Luxury,Lahore,Quetta
2024-09-19,Al-Asif Movers Business Class,9:30 AM,2793.4294871794873,Business Class,Lahore,Quetta
2024-09-19,Super Mekhtar Sleeper,9:30 AM,2793.4294871794873,Sleeper,Lahore,Quetta
2024-09-19,Super Mekhtar 21 Seater,9:30 AM,2793.4294871794873,21 Seater,Lahore,Quetta
2024-09-12,Al-Yousaf Transport Business,9:30 AM,5500.0,Business,Quetta,Lahore
2024-09-12,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Lahore
2024-09-12,AD Movers 31 Seater,9:30 AM,2793.4294871794873,31 Seater,Quetta,Lahore
2024-09-12,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Lahore
2024-09-12,Al Mustafa 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Quetta,Lahore
2024-09-15,Al-Yousaf Transport Business,9:30 AM,5500.0,Business,Quetta,Lahore
2024-09-15,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Lahore
2024-09-15,AD Movers 31 Seater,9:30 AM,2793.4294871794873,31 Seater,Quetta,Lahore
2024-09-15,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Lahore
2024-09-15,Al Mustafa 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Quetta,Lahore
2024-09-18,Al-Yousaf Transport Business,9:30 AM,5500.0,Business,Quetta,Lahore
2024-09-18,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Lahore
2024-09-18,AD Movers 31 Seater,9:30 AM,2793.4294871794873,31 Seater,Quetta,Lahore
2024-09-18,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Lahore
2024-09-18,Al Mustafa 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Quetta,Lahore
2024-09-19,Al-Yousaf Transport Business,9:30 AM,5500.0,Business,Quetta,Lahore
2024-09-19,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Lahore
2024-09-19,AD Movers 31 Seater,9:30 AM,2793.4294871794873,31 Seater,Quetta,Lahore
2024-09-19,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Lahore
2024-09-19,Al Mustafa 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Quetta,Lahore
2024-09-13,Al-Yousaf Transport Business,9:30 AM,5500.0,Business,Quetta,Lahore
2024-09-13,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Lahore
2024-09-13,AD Movers 31 Seater,9:30 AM,2793.4294871794873,31 Seater,Quetta,Lahore
2024-09-13,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Lahore
2024-09-13,Al Mustafa 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Quetta,Lahore
2024-09-16,Al-Yousaf Transport Business,9:30 AM,5500.0,Business,Quetta,Lahore
2024-09-16,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Lahore
2024-09-16,AD Movers 31 Seater,9:30 AM,2793.4294871794873,31 Seater,Quetta,Lahore
2024-09-16,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Lahore
2024-09-16,Al Mustafa 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Quetta,Lahore
2024-09-17,Al-Yousaf Transport Business,9:30 AM,5500.0,Business,Quetta,Lahore
2024-09-17,Sada Bahar Daewoo Services Luxury,9:30 AM,2793.4294871794873,Luxury,Quetta,Lahore
2024-09-17,AD Movers 31 Seater,9:30 AM,2793.4294871794873,31 Seater,Quetta,Lahore
2024-09-17,Sada Bahar Daewoo Services Business Class,9:30 AM,2793.4294871794873,Business Class,Quetta,Lahore
2024-09-17,Al Mustafa 33 Sleeper,9:30 AM,2793.4294871794873,33 Sleeper,Quetta,Lahore
2024-09-12,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,Peshawar,Rawalpindi
2024-09-14,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,Peshawar,Rawalpindi
2024-09-16,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,Peshawar,Rawalpindi
2024-09-12,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,"Rawalpindi (Faizabad, ISB)",Peshawar
2024-09-12,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,Rawalpindi,Peshawar
2024-09-13,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,"Rawalpindi (Faizabad, ISB)",Peshawar
2024-09-13,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,Rawalpindi,Peshawar
2024-09-14,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,"Rawalpindi (Faizabad, ISB)",Peshawar
2024-09-14,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,Rawalpindi,Peshawar
2024-09-15,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,"Rawalpindi (Faizabad, ISB)",Peshawar
2024-09-15,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,Rawalpindi,Peshawar
2024-09-16,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,"Rawalpindi (Faizabad, ISB)",Peshawar
2024-09-16,Daewoo Express Luxury,9:30 AM,2793.4294871794873,Luxury,Rawalpindi,Peshawar
