name,rating,category
"Baltistan Continental Hotel Skardu,Baltistan Pakistan",3.7364864864864864,Restaurants
Hotel Sadpara Skardu,4.351851851851852,Restaurants
Calmest Guest House,4.261780104712042,Restaurants
Pizza King,3.652719665271967,Restaurants
Bismillah Cafe,4.210653753026635,Restaurants
Hassan Hussain Restaurant,4.070381231671554,Restaurants
Cafe balto,3.5225225225225225,Restaurants
Saro Cafe,3.719298245614035,Restaurants
Balti Dampokht Hotel Hamid Ghar Skardu,3.797909407665505,Restaurants
Rainbow Resort Kachura | Skardu,3.868556701030928,Restaurants
BYARSA HOTEL SKARDU,3.670833333333333,Restaurants
Q krispo branch2 skardu,4.016528925619835,Restaurants
Nayab Refreshment,3.7875,Restaurants
Shingai Midway INN,4.034334763948498,Restaurants
indus hotel stak nalla,4.33445945945946,Restaurants
California Pizza Skardu,3.9872611464968153,Restaurants
TEN 11 LOUNGE SKARDU,3.933333333333333,Restaurants
Indus View Hotel Sermik,3.955857385398981,Restaurants
Hargisa Inn Hotel,4.069284064665127,Restaurants
Sungum Resturant and Banquet,4.319672131147541,Restaurants
Mountain Cup Cafe,3.854545454545456,Restaurants
Orgventure Resorts Skardu,3.9,Restaurants
Skarchan camping center and restaurant,3.928571428571429,Restaurants
Quetta Dewan Cafe Skardu,4.633720930232558,Restaurants
"Cafe North, Skardu, Pakistan",3.7222222222222223,Restaurants
Skardu View Guest House,3.847926267281106,Restaurants
FOURSEASONS HOTEL & RESTAURANT KACHURA,4.051428571428572,Restaurants
CAFE ANIME,3.859090909090909,Restaurants
Calmest Guest House Hoto Ranga Gamba Skardu,4.008620689655173,Restaurants
Quality Krispo Main Branch,3.5934959349593494,Restaurants
Katpana view point Hotel and Resort skardu,4.169291338582677,Restaurants
City Hotel and Restaurant,4.393518518518518,Restaurants
Pizza House,3.940959409594096,Restaurants
Pizza IN skd,4.116104868913857,Restaurants
Hotel Elite Skardu,3.473684210526316,Restaurants
Moon Resort Kachura,4.168421052631579,Restaurants
Hotel Blangsa Indus view,3.9558823529411766,Restaurants
Skyway Pizza Skardu Branch,4.023411371237458,Restaurants
De Hunza cafe,3.9950248756218905,Restaurants
Siachen Palace Hotel & Restaurant,3.862903225806452,Restaurants
Quetta Chai Paratha Skardu,3.799426934097421,Restaurants
ONCE MORE Restaurant,4.20655737704918,Restaurants
Al Safina Hotel and Restaurant,4.311284046692607,Restaurants
Khan Shinwari & Tikka Karahi skardu Branch,4.007751937984496,Restaurants
Noori rest house,4.14344262295082,Restaurants
Biryani Bhaijaan Restaurant,3.9736263736263737,Restaurants
Taste point skardu,3.809128630705394,Restaurants
Village Resturent,4.030716723549488,Restaurants
Skardu Royal Hotel & restaurant,3.986842105263158,Restaurants
Alpha food street,4.0703517587939695,Restaurants
Batistan food street,4.029126213592233,Restaurants
Al- Fajar Hotel & Restaurant Skardu,3.872950819672131,Restaurants
Pathan Hotel,4.151111111111111,Restaurants
Arish Luxury Suites,4.051111111111111,Restaurants
Chunda view point restaurant and camping,4.142857142857143,Restaurants
MK Gelato and Restaurant,4.452961672473868,Restaurants
Food Street Apixoq,3.953020134228188,Restaurants
Yak and Bull Cafe Skardu,4.015748031496063,Restaurants
Shinwari Namak Mandi,3.9260869565217393,Restaurants
Fish Day Restaurant,3.858299595141701,Restaurants
Sundus Guest House Skardu,3.852090032154341,Restaurants
Krakarom Restaurant and Tikka Center,4.258426966292135,Restaurants
Eye view guest house and restaurant,4.220588235294118,Restaurants
Shangrila Resort Skardu,4.143497757847534,Restaurants
Hotel Red Sun And Restaurant,3.9234972677595614,Restaurants
Desert one hotel and restaurant skardu,3.888888888888889,Restaurants
Quetta Baltistan Cafe & Shinwari Skardu,3.978260869565217,Restaurants
Mezbaan Restaurant & Catering,3.698170731707317,Restaurants
Candlelight Dinner in Skardu,3.935018050541516,Restaurants
upper kachura lake skardu,4.016348773841962,Restaurants
Khadim resort,4.022332506203474,Restaurants
Indus Lodges Skardu,4.244604316546763,Restaurants
Blue Sky Hotel & Restaurant Skardu,4.295238095238095,Restaurants
Say=One restaurant,3.528985507246377,Restaurants
"The Grind Cafe and Eatery, Skardu",3.786163522012578,Restaurants
Dewan-e-Khas Hotel & Restaurant,4.161290322580645,Restaurants
Cafe De North,4.050347222222222,Restaurants
Rafsal restaurant,3.841121495327103,Restaurants
Chainomy,3.994708994708995,Restaurants
SHAHI DEWAN,3.85823754789272,Restaurants
The kitchen,4.202925045703839,Restaurants
Hotel Summit & Restaurant,3.874739039665971,Restaurants
The Food Corridor,4.060885608856089,Restaurants
Balti Cuisine Skardu,4.164319248826291,Restaurants
Zab Thung,4.080459770114943,Restaurants
Quality Krispo Skardu,3.463815789473684,Restaurants
"Lazeeza Restaurant, Yadgar ChowkSkardu",4.067750677506775,Restaurants
Mamtu De skardu,4.290617848970252,Restaurants
wok chef,3.994100294985251,Restaurants
Chaiology Skardu,3.884078212290503,Restaurants
MFC,3.9792843691148776,Restaurants
Al-Yusuf Dine Inn Restaurant,4.004237288135593,Restaurants
BFC,3.6806083650190113,Restaurants
Rock bistro,3.786163522012578,Restaurants
JK restaurant & hotel,4.161290322580645,Restaurants
Alpine Hotel & Restaurant,4.050347222222222,Restaurants
Alpine Bakery Murree,3.841121495327103,Restaurants
Hardee's,3.994708994708995,Restaurants
MARHABA Restaurant,3.85823754789272,Restaurants
Chaudry Restaurant,4.202925045703839,Restaurants
Kashmir Point Murree,3.874739039665971,Restaurants
Lahori nashta sunny bank,4.060885608856089,Restaurants
Rice Hit Family Restaurant Pulao Kabab,4.164319248826291,Restaurants
TDCP MURREE HILL VIEW RESORT,4.080459770114943,Restaurants
Madiha,3.463815789473684,Restaurants
sierra sky villas,4.067750677506775,Restaurants
Noorani Hotel Basian,4.290617848970252,Restaurants
Hotel managment,3.994100294985251,Restaurants
Charsadda Fish Center,3.9792843691148776,Restaurants
ANGEETHI BY SHANGRILA,3.6806083650190113,Restaurants
Murree,3.846645367412141,Restaurants
TURKISTAN AFGHAN RESTURANT,4.002061855670103,Restaurants
Sain g resturant bkra ka pay or chna Raja liaquat ali,3.91183294663573,Restaurants
Green continental,4.148221343873518,Restaurants
Lahori Best Karahi & Tikka,4.090579710144928,Restaurants
Fri Chiks,4.053221288515406,Restaurants
Mughal villas hotel,4.250996015936255,Restaurants
Murree Food Street,4.008849557522124,Restaurants
Al-Hayat Restaurant,3.847682119205298,Restaurants
Quetta Irum Bagh Restaurant,3.807926829268293,Restaurants
Mount Heaven Hotel Murree,3.4247491638795986,Restaurants
The Friends Cafe Murree,3.801136363636364,Restaurants
Quetta royal teas murree,3.9661016949152543,Restaurants
Kashmir Continental Hotel Murree,4.306049822064057,Restaurants
Dampukh restaurant murree road,3.964,Restaurants
Jawa International Hotel,3.95945945945946,Restaurants
Sheraz restaurant,4.152173913043479,Restaurants
Argon Guest House,3.746268656716418,Restaurants
JK Restaurant & Hotel,3.846774193548387,Restaurants
Sunway Hotel Murree,4.057636887608069,Restaurants
Khao Pulao,3.786163522012578,Restaurants
BRC,4.050347222222222,Restaurants
Malika Kohsar Hotel Murree,3.5892857142857144,Restaurants
Shanghai Chinese & Thai,3.841121495327103,Restaurants
Punjab Hut Resort,3.7507163323782233,Restaurants
Super Mamtoo,3.994708994708995,Restaurants
Wapdaaa canteen,4.138263665594855,Restaurants
The Single Traveler's Hideout,3.85823754789272,Restaurants
"Usman Restaurant, Pindi Point",3.8579881656804735,Restaurants
Cafe De Bar Bie,4.202925045703839,Restaurants
Azfar cafe,3.874739039665971,Restaurants
Quetta tea time and cafe,3.882022471910112,Restaurants
Hazara Hotel,4.060885608856089,Restaurants
ICON Packages,4.087866108786611,Restaurants
best food,4.164319248826291,Restaurants
Khyber Shinwari resturent kashmir point,4.224358974358975,Restaurants
Avalon cafe,4.080459770114943,Restaurants
Ali Boq Hotel & Restaurant,3.463815789473684,Restaurants
PIZZA HUT,4.067750677506775,Restaurants
TDCP Restaurant,3.732323232323232,Restaurants
Peshawari Kabab,4.261484098939929,Restaurants
the best food house,4.290617848970252,Restaurants
Fiora Hotel,3.9442379182156135,Restaurants
Rakaposhi Amin Hotel & Restaurant Pissan Nagar Gilgit Baltistan,3.994100294985251,Restaurants
Cilantro Grill & Coffee,3.937956204379562,Restaurants
Chinese Xinjiang Resturant,3.884078212290503,Restaurants
Pulao Ghar,3.824074074074074,Restaurants
Wazeer One Hotel & guest house Shigar,3.9792843691148776,Restaurants
PIZZA IN,4.163934426229508,Restaurants
Burgerville,4.004237288135593,Restaurants
Golden Peak View Hotel,3.6806083650190113,Restaurants
Chaayedaspot,4.084337349397591,Restaurants
Raja mamtu corner,3.846645367412141,Restaurants
Subway,3.9704433497536944,Restaurants
Northern Roots,4.002061855670103,Restaurants
Khay Restaurant,3.91183294663573,Restaurants
Cafe De Passu,4.148221343873518,Restaurants
Ramada by Wyndham Murree Lower Topa Resort,3.9565217391304346,Restaurants
Chinar,3.950704225352113,Restaurants
Osho Thang,4.053221288515406,Restaurants
New Adil Hotel & Restaurant,4.040697674418604,Restaurants
DARWESH HOTEL HUNZA,4.250996015936255,Restaurants
Shahbaz Tikka,3.967032967032967,Restaurants
A Random Dhabba,4.193430656934306,Restaurants
Asif Saeed Lodge & cafe,3.827586206896552,Restaurants
Prince Cafe,3.9791666666666665,Restaurants
Karachi Pakiza Restaurant (کراچی پاکیزہ ریسٹورینٹ),3.7364864864864864,Restaurants
Foodies coffee & chips,4.351851851851852,Restaurants
FOOD VALLEY,4.261780104712042,Restaurants
Lahore Broast Murree,3.652719665271967,Restaurants
Tashi Mahal borithlake,4.050347222222222,Restaurants
Area Cafe and Pizza Crust,3.841121495327103,Restaurants
Rock Bistro Bagh - E- shahidan Park,4.210653753026635,Restaurants
Nadeem Restaurant,3.994708994708995,Restaurants
Butt karahi tikka expressway musyari,4.070381231671554,Restaurants
Brown Mountain Restaurant,3.85823754789272,Restaurants
Takht Bhai Chappal Kebab,3.5225225225225225,Restaurants
Blue Rock Hotel Murree,3.719298245614035,Restaurants
OXUS RESTAURANT,4.202925045703839,Restaurants
"AlBaik, Murree, Pakistan",3.797909407665505,Restaurants
Yuksband Hotel & Restaurant,3.874739039665971,Restaurants
Kavezo Cafe Hunza,4.060885608856089,Restaurants
Hazara Taste Makers,4.164319248826291,Restaurants
Northern Fried Chicken,4.080459770114943,Restaurants
Kashmir Point,3.868556701030928,Restaurants
Fida Ali Meat and Chicken Shop,3.463815789473684,Restaurants
Baltit Fort Hunza,4.067750677506775,Restaurants
Peshawar Shinwari Restaurant Murree,3.670833333333333,Restaurants
Sadat hotel and resturent,4.016528925619835,Restaurants
Abbasi Restaurant and Hotel,3.7875,Restaurants
Venus Mountain Resort Hunza,4.290617848970252,Restaurants
Murree Tehsil,4.034334763948498,Restaurants
Dumani Hotel Rakaposhi,3.994100294985251,Restaurants
Zapu food corner,3.884078212290503,Restaurants
Hunza Clean Guest House,3.9792843691148776,Restaurants
Melting Pot,4.004237288135593,Restaurants
Haider Chicken Shop,3.6806083650190113,Restaurants
Naan shop,3.846645367412141,Restaurants
Sarai Hotel Murree,3.9872611464968153,Restaurants
Khan Shinwari,4.002061855670103,Restaurants
Hotel Faran,3.933333333333333,Restaurants
Jan's restaurant (duikar),3.91183294663573,Restaurants
Baba G Sialkot Restorant Main Kkh Hunza G.B. Pakistan,4.148221343873518,Restaurants
The Hot Spot,4.069284064665127,Restaurants
Hidden Paradise Altit Branch,4.090579710144928,Restaurants
Lakefe,4.053221288515406,Restaurants
Affan Guest House Nasirabad Hunza,4.250996015936255,Restaurants
Hotel Metropole Murree,4.319672131147541,Restaurants
Butt tikka karahi,4.008849557522124,Restaurants
Lasani Hotel,3.854545454545456,Restaurants
Grill & Burger Corner,3.847682119205298,Restaurants
Chikachino,3.9,Restaurants
Uyam Yal,3.807926829268293,Restaurants
Butt Karahi Tikka Murree,3.928571428571429,Restaurants
Bahisht,3.4247491638795986,Restaurants
Sariya's Sip N Bite,4.633720930232558,Restaurants
Hunza Inn Hotel,3.801136363636364,Restaurants
Hunza Serena Hotel,3.9661016949152543,Restaurants
Abbasi Restaurant,3.7222222222222223,Restaurants
Alam Cafe,4.306049822064057,Restaurants
Asif cafe,3.964,Restaurants
Cafe Kuldana,3.847926267281106,Restaurants
Hotel Oshin Hunza,3.95945945945946,Restaurants
Magpie Nest,4.152173913043479,Restaurants
Makkah Hotel & Restaurant,4.051428571428572,Restaurants
Legend-HVH Hotel Hunza,3.746268656716418,Restaurants
Ghulkin nature conservation hut passu gar,3.846774193548387,Restaurants
Gujranwala Restaurant Kashmirpoint Murree,3.859090909090909,Restaurants
SIPS & BITES GILGIT,4.057636887608069,Restaurants
BBQ Nights Restaurant,4.008620689655173,Restaurants
Sufra,4.070686070686071,Restaurants
Shawala Resort Murree,3.5934959349593494,Restaurants
خان شنواری تکہ اینڈ ریسٹورنٹ,4.169291338582677,Restaurants
Khan Resort and Camping Site,3.5892857142857144,Restaurants
TDCP Restaurant and Family Resort Ghora Gali Murree,4.393518518518518,Restaurants
Altit Fort,3.7507163323782233,Restaurants
McDonald's Lower Topa Murree,3.940959409594096,Restaurants
Zauq e Khaas Cafe & Restaurant,4.138263665594855,Restaurants
Ranoush RESTAURANT,4.116104868913857,Restaurants
Murree,3.473684210526316,Restaurants
The Mont Calm Suites Murree,4.168421052631579,Restaurants
Karakoram Café,3.882022471910112,Restaurants
Popeye Restaurant Murree,3.9558823529411766,Restaurants
Brusho Basa Hotel (BBH),4.087866108786611,Restaurants
Shiraz Resturant,4.023411371237458,Restaurants
Student Cafe,4.224358974358975,Restaurants
Melishkar Cafe,3.732323232323232,Restaurants
Aamir's Motel & Dolly's Cafe,3.9950248756218905,Restaurants
Hunza Midway guest house,4.261484098939929,Restaurants
Mulberry Hotel Hunza,3.9442379182156135,Restaurants
Hunza Darbar Hotel,3.937956204379562,Restaurants
Chaaye Khana Expressway Murree,3.862903225806452,Restaurants
Qayam Hunza,3.824074074074074,Restaurants
Charsi Shinwari Tikka & BBQ Restaurant Murree,3.799426934097421,Restaurants
Second Home Restaurant,4.163934426229508,Restaurants
"The2Magpies, Hunza",4.084337349397591,Restaurants
Hotel Odyssey Hunza Nagar,3.9704433497536944,Restaurants
Hunza Valley,3.9565217391304346,Restaurants
Lockwood Hotel Murree,4.20655737704918,Restaurants
"Dhaba De Baltistan, near metro station Saddar, Rawalpindi",3.950704225352113,Restaurants
Pimiento Grill Restaurant,4.311284046692607,Restaurants
"Night BBQ, Hunza",4.040697674418604,Restaurants
Murku Café,4.193430656934306,Restaurants
Embassy Lodge,4.007751937984496,Restaurants
Pizza Pamir Aliabad,3.827586206896552,Restaurants
Maisonette Firhill Villas Murree,4.14344262295082,Restaurants
OPTP Mall road Murree,3.9736263736263737,Restaurants
Hunza Fish Point,3.9791666666666665,Restaurants
GBDragons Chinese & Fast Food Restaurant,3.7364864864864864,Restaurants
KFC Murree,3.809128630705394,Restaurants
TKC Food Summit,4.351851851851852,Restaurants
Cafe De Pasale,4.261780104712042,Restaurants
Grey Villas Murree,4.030716723549488,Restaurants
Cafe Yaar Baar,3.652719665271967,Restaurants
Hunza restaurant and guest house jutal,4.210653753026635,Restaurants
Hunza Glamping Resort HGR,4.070381231671554,Restaurants
Baltit restaurant,3.5225225225225225,Restaurants
Des Pardes Murree,4.0703517587939695,Restaurants
Chinar Pavilion,4.029126213592233,Restaurants
Cafe De Labbo,3.719298245614035,Restaurants
Habibi Restaurant Murree,3.872950819672131,Restaurants
Oxus Inn,3.797909407665505,Restaurants
Halima Restaurant,3.868556701030928,Restaurants
Chaaye Khana Murree,4.151111111111111,Restaurants
Dhaaba,3.670833333333333,Restaurants
Fri Chiks Murree,4.051111111111111,Restaurants
Margo's Cuisine,4.016528925619835,Restaurants
Hunza Home Inn Hotel,3.7875,Restaurants
Chill on Hill Cafe Hunza,4.034334763948498,Restaurants
Murree Point Shop,4.142857142857143,Restaurants
The Guest House Hunza,4.33445945945946,Restaurants
Hotel One Mall Road Murree,4.010204081632653,Restaurants
PC Legacy Hunza,3.9872611464968153,Restaurants
Terrace Grill Restaurant,4.452961672473868,Restaurants
Hunza Peace Point,3.933333333333333,Restaurants
Kha Basi Café,3.955857385398981,Restaurants
Lintott's Cafe Murree,3.953020134228188,Restaurants
Horizon Resort Attabad Lake Hunza,4.069284064665127,Restaurants
Karakoram Highway Inn Hunza,4.319672131147541,Restaurants
Hunza Embassy Hotel,3.854545454545456,Restaurants
Karak Khel Hunza,3.9,Restaurants
Bundu Khan Restaurant Murree,4.015748031496063,Restaurants
Hidden Valley Lake Resort,3.928571428571429,Restaurants
Shah Hotel And Restaurant,4.633720930232558,Restaurants
Dream Holidays Lodge,3.7222222222222223,Restaurants
Usmania Restaurant and Hotel Murree,3.9260869565217393,Restaurants
Silk Route Café,3.847926267281106,Restaurants
Dumplings Courtyard,4.051428571428572,Restaurants
"Umania Restaurant, The Mall, Murree",3.858299595141701,Restaurants
AMAN LODGE,3.859090909090909,Restaurants
Al Maidah Restaurant Mall Road Murree,3.852090032154341,Restaurants
Khushbu restaurant,4.008620689655173,Restaurants
Shandees Restaurant,3.5934959349593494,Restaurants
Murree Tabaq Restaurant,4.258426966292135,Restaurants
Al Hamalia Restaurant,4.169291338582677,Restaurants
Mountain view,4.393518518518518,Restaurants
New Lahore Restaurant Murree,4.220588235294118,Restaurants
Restaurant,3.940959409594096,Restaurants
Butt Karahi Murree,4.143497757847534,Restaurants
Café Meat on stone.,4.116104868913857,Restaurants
Grill Onion,3.9234972677595614,Restaurants
Cafe Aroma,3.473684210526316,Restaurants
Karimabad Bazar,4.168421052631579,Restaurants
Park View Restaurant,3.964,Restaurants
New Murree Restaurant,3.888888888888889,Restaurants
Safina's Cafe,4.023411371237458,Restaurants
White Onion Restaurant Murree,3.978260869565217,Restaurants
Shinwari Restaurant Aliabad Hunza,3.9950248756218905,Restaurants
HORSE SHOE MOTEL,3.862903225806452,Restaurants
Gojal restaurant,3.799426934097421,Restaurants
Shinwari Restaurant,3.901960784313725,Restaurants
Hunza GateWay hotel,4.20655737704918,Restaurants
Red Onion,3.698170731707317,Restaurants
Lezzet restaurant ganish hunza,4.311284046692607,Restaurants
Hard Rock Hunza-High Rock Hunza Resort & Villas,4.007751937984496,Restaurants
